Hedwig and the Angry Inch,95
Planet of the Apes,119
Bread and Tulips,114
Cure,111
Greenfingers,91
Jackpot,97
The Monkey's Mask,93
Wet Hot American Summer,97
Relentless,92
Renegades,106
The Return of Swamp Thing,84
The Return of the Musketeers,102
Road House,114
Romero,105
Rosalie Goes Shopping,94
Rude Awakening,98
Santa Sangre,123
Scandal,115
Scenes from the Class Struggle in Beverly Hills,95
Sea of Love,113
"See No Evil, Hear No Evil",103
She's Out of Control,97
Shirley Valentine,108
Shocker,109
Skin Deep,97
Slaves of New York,124
Some Girls,94
Stepfather II: Make Room For Daddy,93
The Stepfather,89
Sweetie,97
The Tall Guy,92
Tango & Cash,104
Tap,111
Three Fugitives,96
Troop Beverly Hills,105
Turner & Hooch,100
UHF,97
Uncle Buck,100
Vampire's Kiss,103
The War of the Roses,116
Warlock,103
The Wizard,100
Worth Winning,103
Warlock: The Armageddon,98
Weekend at Bernie's II,97
Billy Liar,93
Black Robe,101
The Cat o' Nine Tails,110
The Cotton Club,127
Def-Con 4,88
The Hotel New Hampshire,109
Idiot Box,85
Left Luggage,100
Who'll Stop the Rain,126
"Zorro, The Gay Blade",93
Basket Case,91
Orphans,101
Original Sin,118
The Princess Diaries,115
Rush Hour 2,90
Thomas in Love,97
Chocolat,105
Hatari!,157
La Cage aux folles,99
La Cage aux folles II,101
Liebestraum,112
Marat/Sade,116
Paint Your Wagon,158
The Shootist,100
Theremin: An Electronic Odyssey,83
The Wild Child,83
Altered States,102
Any Which Way You Can,115
The Awakening,105
Bad Timing,123
The Big Brawl,95
American Pie 2,108
Osmosis Jones,95
The Others,101
American Outlaws,94
All Over the Guy,95
The Deep End,101
On the Edge,85
Session 9,100
The Turandot Project,87
Captain Corelli's Mandolin,131
Rat Race,112
Aberdeen,113
Innocence,94
Bubble Boy,84
The Curse of the Jade Scorpion,103
Jay and Silent Bob Strike Back,104
Ghosts of Mars,98
Summer Catch,108
An American Rhapsody,106
Happy Accidents,110
Lisa Picard Is Famous,90
Maybe Baby,104
Together,106
Punks,91
Tortilla Soup,103
Jeepers Creepers,90
O,95
Waking Up in Reno,91
Speedway Junky,104
3 Ninjas,84
3 Ninjas Kick Back,93
3 Ninjas Knuckle Up,85
The Hunter,93
Maniac,87
Vamp,93
The Wicker Man,99
Wish Upon a Star,89
The Musketeer,104
Rock Star,105
Soul Survivors,84
Two Can Play That Game,90
Bounce: Behind The Velvet Rope,71
Diamond Men,100
Djomeh,94
The Iron Ladies,104
Kill Me Later,89
L.I.E.,97
Our Lady of the Assassins,101
Abbott and Costello Meet the Mummy,79
"Dr. Mabuse, the Gambler",270
Into the Arms of Strangers: Stories of the Kindertransport,122
The Glass House,106
Hardball,106
Dinner Rush,99
Haiku Tunnel,88
Big Trouble,85
Glitter,104
Training Day,122
The American Astronaut,91
Children Underground,104
Go Tigers!,103
Liam,90
Megiddo: The Omega Code 2,104
Sidewalks of New York,107
The Endurance: Shackleton's Legendary Antarctic Expedition,97
The French Lieutenant's Woman,124
The Great Silence,100
The Legend of Hell House,95
Little Man Tate,99
Moscow Does Not Believe in Tears,142
Phantom of the Paradise,92
The Return of a Man Called Horse,129
Valdez Is Coming,90
13 Ghosts,85
Montenegro,96
Opera,107
Father Goose,118
The Grass Is Greener,104
A Hole in the Head,120
Indiscreet,100
"It's a Mad, Mad, Mad, Mad World",163
King Solomon's Mines,80
The Little Foxes,115
Operation Petticoat,124
Play Misty for Me,102
Pocketful of Miracles,136
Sayonara,147
The Shop on Main Street,128
Spring Break,102
The Vanishing,109
Silkwood,131
I Never Promised You a Rose Garden,96
Quadrophenia,120
SpaceCamp,107
When Worlds Collide,83
Don't Say a Word,113
Hearts in Atlantis,101
Zoolander,89
Born Romantic,96
Extreme Days,93
Va Savoir (Who Knows?),154
Won't Anybody Listen,0
Joy Ride,97
Max Keeble's Big Move,86
Serendipity,90
Grateful Dawg,81
La Cienaga,103
The Big Red One,113
The Boogey Man,82
The Party,110
Lady in a Cage,94
Brubaker,125
Can't Stop the Music,124
Carny,107
The Changeling,107
Cheech & Chong's Next Movie,99
Coal Miner's Daughter,125
The Competition,123
Cruising,102
D.O.A.,95
Death Ship,91
The Last Metro,131
Divine Madness,95
The Dogs of War,118
The Learning Curve,113
Bandits,123
Corky Romano,86
Iron Monkey,90
Fat Girl,86
Mulholland Drive,147
My First Mister,109
Spriggan,90
Things Behind the Sun,120
Bones,96
Brannigan,111
Clambake,100
Dirty Harry,102
Destiny in Space,40
Fiddler on the Roof,181
Hail Columbia!,37
Kansas,110
Making the Grade,105
Mission to Mir,40
Not Without My Daughter,116
Female Trouble,97
Titanica,95
From Hell,122
The Last Castle,131
Riding in Cars with Boys,132
Bangkok Dangerous,105
Burnt Money,125
Dancing at the Blue Iguana,123
Focus,106
Intimacy,119
Waking Life,99
K-PAX,120
On the Line,85
Thir13en Ghosts,91
Better Than Sex,84
Donnie Darko,113
High Heels and Low Lifes,86
Life as a House,125
The Man Who Wasn't There,116
Ouch,103
The Town Is Quiet,133
Trembling Before G-d,0
Domestic Disturbance,89
"Monsters, Inc.",92
The One,87
Tape,86
Heist,107
Shallow Hal,114
King of the Jungle,87
Maze,97
When a Stranger Calls,97
Timerider: The Adventure of Lyle Swann,94
The Wash,93
Harry Potter and the Philosopher's Stone,152
The Fluffer,95
Novocaine,95
Black Knight,95
Out Cold,89
Spy Game,126
The Devil's Backbone,106
In the Bedroom,130
The Way We Laughed,124
Hell Up In Harlem,94
Bucktown,94
Across 110th Street,102
Le Petit Soldat,88
The Incredible Shrinking Woman,88
Katie Tippel,102
Jabberwocky,105
Funny Girl,149
Circus of Horrors,92
Breathless,90
The Beastmaster,118
Midway,132
MacArthur,130
The Young Lions,167
Subway,104
"Now, Voyager",117
Little Women,115
Halls of Montezuma,113
Guadalcanal Diary,93
Anzio,117
The Cheap Detective,92
Everybody's Famous!,0
The Last Wave,106
That Obscure Object of Desire,105
The Toy,102
Funeral in Berlin,102
Don't Go in the House,82
Dressed to Kill,105
The Earthling,97
The Exterminator,101
The Falls,195
Fame,134
Fatso,93
The Aviator's Wife,104
The Final Countdown,103
The First Deadly Sin,112
Flash Gordon,111
The Angry Red Planet,83
At the Earth's Core,90
Empire of the Ants,89
The Enforcer,96
An Eye for an Eye,106
The Gauntlet,109
I Bury the Living,76
Invasion U.S.A.,107
Lone Wolf McQuade,107
Lord of the Flies,90
Morons from Outer Space,90
The People That Time Forgot,90
Ocean's Eleven,127
The Sicilian,116
The Stunt Man,131
Sudden Impact,117
Behind Enemy Lines,106
The Affair of the Necklace,118
The Independent,95
Porn Star: The Legend of Ron Jeremy,80
Texas Rangers,110
Ocean's Eleven,116
Baran,94
The Business of Strangers,84
The Incredible Shrinking Man,81
No Man's Land,98
PiÃ±ero,103
And Then There Were None,97
The Blue Angel,108
Moscow on the Hudson,115
The Owl and the Pussycat,95
AmÃ©lie,122
Not Another Teen Movie,89
Vanilla Sky,136
Iris,91
Kandahar,85
Lantana,121
The Royal Tenenbaums,110
Bill & Ted's Bogus Journey,98
Clockwise,96
The Crawling Eye,84
The Holcroft Covenant,112
Morgan: A Suitable Case for Treatment,97
Sheena,117
Silent Rage,103
Spacehunter: Adventures in the Forbidden Zone,90
White Water Summer,90
How High,93
Jimmy Neutron: Boy Genius,83
Joe Somebody,99
Kate & Leopold,118
The Lord of the Rings: The Fellowship of the Ring,178
The Majestic,152
A Beautiful Mind,135
Little Otik,132
The Convent,79
The Defiant Ones,96
Dodsworth,101
Medium Cool,111
Sahara,97
Fritz the Cat,78
The Nine Lives of Fritz the Cat,77
The Party,99
Separate Tables,100
Sex and Zen,99
Topkapi,119
Witness for the Prosecution,116
Ali,157
Black Hawk Down,144
Charlotte Gray,121
Yentl,132
Gosford Park,137
I Am Sam,132
Monster's Ball,111
The Shipping News,111
The Big Heat,89
Motorama,90
Queen Bee,95
Silent Trigger,93
Murder by Death,94
The Servant,116
The Waterdance,106
Come Undone,100
Orange County,82
Brotherhood of the Wolf,137
Another 48 Hrs.,95
What Time Is It There?,116
China Moon,99
The Umbrella Woman,98
Maria's Lovers,109
Romantic Comedy,103
The Russia House,122
Truly Madly Deeply,106
Wuthering Heights,104
California Suite,103
The Long Gray Line,138
The Flight of Dragons,96
Dragonslayer,108
Conan the Destroyer,103
Fire and Ice,81
Forbidden Zone,74
The Formula,117
Foxes,106
Galaxina,95
Impostor,102
Kung Pow: Enter the Fist,81
Snow Dogs,99
48 Hrs.,96
The Farewell,91
Italian for Beginners,112
Time of Favor,102
Blankman,96
Brainstorm,106
Dragon: The Bruce Lee Story,120
The Enigma of Kaspar Hauser,109
4 for Texas,124
Heart of Glass,94
Little Dieter Needs to Fly,80
M*A*S*H,116
Mrs. Soffel,112
Seconds,100
One-Eyed Jacks,141
The Count of Monte Cristo,131
The Mothman Prophecies,119
A Walk to Remember,101
American Adobo,104
Beijing Bicycle,113
Hey Happy,0
MaelstrÃ¶m,87
Metropolis,108
The Son's Room,99
Storytelling,87
Waydowntown,84
The Adventures of Huck Finn,108
Cousins,109
Falling in Love,102
Young at Heart,117
Slackers,86
Birthday Girl,93
A Rumor of Angels,106
Rare Birds,99
Caged Heat,83
Carmen Jones,105
The Five Heartbeats,121
Get Out Your Handkerchiefs,108
Going Places,117
Honky Tonk Freeway,107
The Hunchback of Notre Dame,115
The Magnificent One,95
Big Fat Liar,88
Collateral Damage,108
Rollerball,98
"Scotland, Pa.",104
Baby's Day Out,99
Bright Eyes,85
Dimples,79
Heidi,88
The Man Who Loved Women,110
Richard Pryor: Here and Now,95
Rookie of the Year,103
The Sandlot,101
Cows,96
Don't Look Now,110
Crossroads,93
Hart's War,125
John Q,116
Return to Never Land,72
Super Troopers,100
The Good Son,87
Last Orders,109
After the Fox,108
The Bad and the Beautiful,118
Cast a Giant Shadow,146
Designing Woman,118
Funny Lady,136
The Heartbreak Kid,106
Saturday Night and Sunday Morning,89
Sleuth,138
Stroszek,107
Summer of '42,103
A Touch of Class,106
Town Without Pity,105
Used Cars,113
The Deadly Mantis,79
Dragonfly,104
Queen of the Damned,101
Big Bad Love,111
Green Dragon,115
How to Kill Your Neighbor's Dog,107
The Last Man,95
Maryam,87
Mean Machine,99
Monsoon Wedding,114
Wendigo,91
Scratch,92
State Property,88
The Bad News Bears,102
The Bad News Bears Go to Japan,91
The Bad News Bears in Breaking Training,100
The Firemen's Ball,71
The Lone Ranger,86
The Lone Ranger and the Lost City of Gold,81
Loves of a Blonde,81
Vampire Hunter D: Bloodlust,103
Wild Strawberries,91
Black Like Me,105
Cattle Queen of Montana,88
Under the Skin,82
40 Days and 40 Nights,94
We Were Soldiers,138
Trouble Every Day,101
The Arena,82
The Big Bird Cage,96
The Big Doll House,95
The Church,102
Cross Creek,127
FernGully: The Last Rainforest,76
Hell of the Living Dead,101
Intersection,98
"Jo Jo Dancer, Your Life Is Calling",97
StageFright: Aquarius,90
A Troll in Central Park,76
Zombie Flesh Eaters,91
The Amazing Quest of Ernest Bliss,80
My Favorite Brunette,87
Royal Wedding,93
Scarlet Street,103
All About the Benjamins,95
The Time Machine,96
Full Frontal,96
Divorcing Jack,110
The Field,110
Hidden Agenda,108
The Magnificent Ambersons,88
Fun,105
Gloria,123
The Great Rock 'n' Roll Swindle,103
Hangar 18,97
Hawk the Slayer,90
He Knows You're Alone,94
Heaven's Gate,219
Hero at Large,98
Honeysuckle Rose,119
Hopscotch,106
How to Beat the High Co$t of Living,105
Humanoids from the Deep,80
Inside Moves,113
The Island,114
The Jazz Singer,115
Who's Singin' Over There?,86
Zombie Lake,87
Lion of the Desert,173
Little Darlings,96
The Long Good Friday,114
The Long Riders,99
The Man Who Saw Tomorrow,90
Eaten Alive!,92
Mon Oncle d'AmÃ©rique,125
The Monster Club,104
Death Watch,130
Motel Hell,102
Mother's Day,90
The Mountain Men,102
The Ninth Configuration,118
Burial Ground,85
The Nude Bomb,94
The Octagon,104
"Oh, God! Book II",94
"Oh, God!",98
Oh Heavenly Dog,103
"Pepi, Luci, Bom",82
Super Fuzz,104
Ice Age,81
Resident Evil,100
Showtime,95
Harrison's Flowers,130
Kissing Jessica Stein,97
Pauline & Paulette,78
Promises,106
Y Tu MamÃ¡ TambiÃ©n,106
All the Right Moves,91
Barabbas,137
The Ghost Breakers,85
I Think I Do,90
The Paleface,91
Road to Morocco,82
Road to Singapore,85
Road to Utopia,90
Road to Zanzibar,91
Split Second,90
A Tale of Springtime,103
Taps,126
Return of the Secaucus Seven,104
Rude Boy,133
Running Scared,96
Seems Like Old Times,102
Serial,86
The Young Master,101
Shogun Assassin,85
Simon,97
Smokey and the Bandit II,100
Smokey and the Bandit,96
Smokey and the Bandit Part 3,85
Spetters,120
Stir Crazy,111
SÃ¤llskapsresan - eller finns det svenskt kaffe pÃ¥ grisfesten?,107
Teheran '43,192
Tender Cousins,92
Blade II,117
Sorority Boys,93
Stolen Summer,91
In The Winter Dark,92
George Washington,89
Homicidal,87
Life Is to Whistle,106
The Light at the Edge of the World,128
Mr. Sardonicus,89
Strait-Jacket,93
Clockstoppers,94
Death to Smoochy,109
Panic Room,111
The Rookie,127
No Such Thing,102
The Piano Teacher,131
Teddy Bears' Picnic,80
30 YEARS TO LIFE,0
Time Out,134
Very Annie Mary,104
Bar Girls,93
Boxcar Bertha,92
Crimes of Passion,112
The Evil That Men Do,90
Fraternity Vacation,94
Impromptu,107
Salmonberries,95
The Wrong Guys,86
High Crimes,115
National Lampoonâ€™s Van Wilder,92
Crush,112
Lucky Break,107
Les DestinÃ©es sentimentales,180
"After Dark, My Sweet",114
The Atomic Cafe,86
Body and Soul,104
First Men in the Moon,103
Rashomon,88
Slap Shot,123
Changing Lanes,89
Frailty,100
New Best Friend,91
The Sweetest Thing,84
The Cat's Meow,114
Human Nature,96
My Big Fat Greek Wedding,95
3:10 to Yuma,92
Bite the Bullet,132
Breakout,96
Joe Versus the Volcano,102
"Rome, Open City",100
Return of the Killer Tomatoes!,98
Return to Horror High,95
Taking Care of Business,108
Three Men and a Baby,102
Three Men and a Little Lady,104
Transylvania 6-5000,93
The Watcher in the Woods,83
Murder by Numbers,120
The Scorpion King,92
Behind the Sun,105
Chelsea Walls,109
Enigma,119
Girls Can't Swim,102
Joshua,91
Nine Queens,114
Spooky House,0
The Triumph of Love,112
World Traveler,0
Jason X,91
Life or Something Like It,103
Dogtown and Z-Boys,91
"Frank McKlusky, C.I.",83
In Praise of Love,97
Rain,92
Salton Sea,103
Some Body,77
Vulgar,87
The Aviator,96
Bob le Flambeur,98
Cadillac Man,97
The Coca-Cola Kid,98
Cuba,122
Delirious,96
Full Moon in Blue Water,95
Husbands and Wives,108
Joe,107
Lenny,111
Nomads,93
The Temp,99
Thief of Hearts,100
Triumph of the Spirit,120
Wild Orchid,105
Deuces Wild,96
Hollywood Ending,112
Spider-Man,121
The Mystic Masseur,117
Warm Water Under a Red Bridge,122
The Big Sleep,100
Butterflies Are Free,109
Cactus Flower,103
The Cassandra Crossing,129
The Giant Spider Invasion,84
Iron Will,108
Mountains of the Moon,136
Rambling Rose,112
The Survivors,103
White Fang,107
White Fang 2: Myth of the White Wolf,106
The New Guy,88
Unfaithful,124
The Lady and the Duke,129
Whore,85
My Beautiful Laundrette,97
Ballad of a Soldier,88
Big Bad Mama,83
Big Bad Mama II,83
Beyond the Darkness,94
Calamity Jane,101
The Cranes Are Flying,97
Devil Doll,81
The Harvey Girls,102
The Lady in Red,93
About a Boy,101
Star Wars: Episode II - Attack of the Clones,142
The Believer,98
The Importance of Being Earnest,97
The Charge of the Light Brigade,139
Every Which Way But Loose,110
The Hound of the Baskervilles,87
I Want to Live!,120
The Last Waltz,117
The Pride and the Passion,125
Enough,114
Insomnia,118
Spirit: Stallion of the Cimarron,83
CQ,88
Thirteen Conversations About One Thing,104
Bus Stop,96
Cowboy,92
Don't Bother to Knock,76
The Gambler,111
Let's Make Love,114
Monkey Business,97
Requiem for a Heavyweight,95
River of No Return,91
The Sum of All Fears,124
Undercover Brother,86
The Diaries of Vaslav Nijinsky,95
The Sleepy Time Gal,108
84 Charing Cross Road,100
Dakota,82
The Desert Rats,88
Season's Beatings,106
Nora,106
Rapid Fire,95
Silent Running,89
Summer Holiday,103
The Villain,89
Zombie Holocaust,84
Bad Company,116
Divine Secrets of the Ya-Ya Sisterhood,116
Cherish,99
Atanarjuat: The Fast Runner,172
The Bourne Identity,119
Scooby-Doo,88
Windtalkers,134
The Dangerous Lives of Altar Boys,104
The Emperor's New Clothes,107
Gangster No. 1,103
Harvard Man,99
Dark Blue World,112
Bad Company,93
Caveman,91
Cheech & Chong's The Corsican Brothers,82
5 Card Stud,103
For a Lost Soldier,92
Goin' South,109
Hero and the Terror,96
Silver Bullet,95
"Sorry, Wrong Number",89
Hombre,111
The Horse's Mouth,95
The Manhattan Project,118
Men at Work,98
S.O.B.,121
She Wore a Yellow Ribbon,103
Traces of Red,105
V.I. Warshawski,89
Juwanna Mann,91
Lilo & Stitch,85
Minority Report,145
Rabbit-Proof Fence,94
Sunshine State,141
Hey Arnold! The Movie,76
Mr. Deeds,96
Lovely & Amazing,91
Pumpkin,113
Look Who's Talking Now!,96
Lost in Yonkers,114
Mo' Money,97
The Object of Beauty,103
Wagons East!,107
Zebrahead,102
Like Mike,99
Men in Black II,88
