5361,La Terra Trema,165
5362,Modesty Blaise,119
5363,Ossessione,140
5364,Our Man Flint,108
5365,Red Beard,185
5366,Robin and Marian,106
5367,Top Secret!,90
5368,The Master of Disguise,80
5369,Signs,106
5370,The Last Kiss,115
5371,Spy Kids 2: The Island of Lost Dreams,100
5372,The Good Girl,93
5373,Blood Work,110
5374,xXx,124
5375,24 Hour Party People,117
5376,Biggie and Tupac,107
5377,The ChÃ¢teau,91
5378,Trois 2: Pandora's Box,0
5379,Secret Ballot,123
5380,Martin Lawrence Live: Runteldat,113
5381,Lan Yu,86
5382,Songs from the Second Floor,98
5383,Read My Lips,115
5384,Merci pour le Chocolat,99
5385,Beau Pere,123
5386,Change of Habit,93
5387,A Matter of Taste,90
5388,The Principal,109
5389,Rollerball,125
5390,The Adventures of Pluto Nash,95
5391,Blue Crush,104
5392,Mostly Martha,106
5393,The Isle,90
5394,Possession,102
5395,One Hour Photo,96
5396,Serving Sara,100
5397,S1m0ne,117
5398,Undisputed,96
5399,Amy's Orgasm,87
5400,Children on Their Birthdays,0
5401,Hush!,135
5402,How I Killed My Father,98
5403,Hybrid,92
5404,Satin Rouge,100
5405,The Care Bears Movie,77
5406,Care Bears Movie II: A New Generation,76
5407,Clash of the Titans,118
5408,Hot Shots!,84
5409,Nightmare City,92
5410,The Swarm,116
5411,Time After Time,112
5412,The Unearthly,73
5413,976-EVIL,92
5414,Camilla,95
5415,Down and Out in Beverly Hills,103
5416,Flaming Star,101
5417,Love Me Tender,89
5418,The Return of the Vampire,69
5419,The Revenge of Frankenstein,89
5420,Stakeout,116
5421,Wild in the Country,114
5422,Wolfen,115
5423,FearDotCom,101
5424,Slap Her... She's French,92
5425,Love and a Bullet,85
5426,Mad Love,115
5427,Ã€ Nous la LibertÃ©,104
5428,True Colors,111
5429,Snipes,113
5430,City By The Sea,108
5431,Swimfan,84
5432,Heartbreak Hospital,91
5433,The Incubus,93
5434,Johnny Dangerously,90
5435,The Last House on the Left,84
5436,Thesis,125
5437,The Pinochet Case,110
5438,Barbershop,102
5439,Stealing Harvard,85
5440,The Transporter,92
5441,Betty Fisher and Other Stories,103
5442,The Children of the Century,135
5443,Igby Goes Down,97
5444,Quitting,114
5445,Aspen Extreme,113
5446,Betsy's Wedding,94
5447,Captain Ron,100
5448,The Devil Bat,68
5449,Ernest Goes to Jail,81
5450,Ernest Scared Stupid,91
5451,The Gypsy Moths,107
5452,The Hills Have Eyes Part II,86
5453,The Hills Have Eyes,89
5454,Indian Summer,97
5455,The Mack,110
5456,Monkey Trouble,96
5457,Monster in the Closet,90
5458,No Way to Treat a Lady,108
5459,Shock Waves,85
5460,Spaced Invaders,100
5461,Suburban Commando,88
5462,Surf Ninjas,87
5463,Tabu,84
5464,The Wanderers,117
5465,The Yearling,128
5466,The Ladykillers,91
5467,The Lavender Hill Mob,81
5468,The Man in the White Suit,85
5469,Ratcatcher,94
5470,Society,99
5471,Son of the Bride,123
5472,The Experiment,114
5473,Ballistic: Ecks vs. Sever,91
5474,The Banger Sisters,98
5475,The Four Feathers,132
5476,Trapped,106
5477,8 Women,111
5478,His Secret Life,106
5479,Invincible,90
5480,The Mesmerist,95
5481,Secretary,104
5482,Spirited Away,125
5483,The Trials of Henry Kissinger,80
5484,Sweet Home Alabama,108
5485,The Tuxedo,98
5486,Charly,103
5487,Crazy As Hell,113
5488,Just a Kiss,89
5489,Moonlight Mile,117
5490,Shanghai Ghetto,95
5491,Skins,84
5492,Wasabi,94
5493,Jonah: A VeggieTales Movie,82
5494,Red Dragon,124
5495,Between Strangers,95
5496,Bloody Sunday,107
5497,Heaven,96
5498,Pipe Dream,91
5499,The Man from Elysian Fields,106
5500,Welcome to Collinwood,86
5501,Flirting,99
5502,Mothra vs. Godzilla,89
5503,Godzilla's Revenge,70
5504,"Godzilla, King of the Monsters!",80
5505,The Moderns,126
5506,The Onion Field,122
5507,Powaqqatsi,99
5508,The Pride of the Yankees,128
5509,Texasville,123
5510,Valmont,137
5511,Ernest Goes to Africa,90
5512,Ernest In The Army,85
5513,Horror of Dracula,82
5514,Strange Brew,90
5515,The Incredible Mr. Limpet,99
5516,Claire of the Moon,105
5517,Django,93
5518,Django Strikes Again,96
5519,The Fan,95
5520,Festival in Cannes,100
5521,Flashback,108
5522,Hanky Panky,110
5523,The Rocking Horse Winner,91
5524,Seance on a Wet Afternoon,111
5525,Shamus,106
5526,The Wrong Guy,92
5527,Below,105
5528,Brown Sugar,109
5529,Knockaround Guys,92
5530,The Rules of Attraction,110
5531,Tuck Everlasting,90
5532,White Oleander,109
5533,Bowling for Columbine,120
5534,Comedian,82
5535,On Guard,128
5536,PokÃ©mon 4Ever: Celebi - Voice of the Forest,75
5537,Punch-Drunk Love,95
5538,Safe Conduct,170
5539,Swept Away,89
5540,The Young Unknowns,87
5541,Abandon,99
5542,The 51st State,93
5543,The Ring,115
5544,Auto Focus,104
5545,Fidel: The Untold Story,91
5546,The Grey Zone,108
5547,Hansel & Gretel,89
5548,Naqoyqatsi,89
5549,Real Women Have Curves,86
5550,Russian Ark,99
5551,Take Care of My Cat,112
5552,Tully,102
5553,Billy Bathgate,106
5554,Grave of the Fireflies,89
5555,Jason Goes to Hell: The Final Friday,87
5556,The Mechanic,100
5557,Saturday Night Fever,118
5558,Staying Alive,93
5559,To the Devil a Daughter,95
5560,Urban Cowboy,132
5561,Terror Train,97
5562,Times Square,111
5563,Tom Horn,94
5564,The Pumaman,90
5565,Up the Academy,87
5566,When Time Ran Out...,121
5567,Wholly Moses,103
5568,Without Warning,97
5569,Xanadu,96
5570,...All the Marbles,113
5571,Absence of Malice,116
5572,All Night Long,87
5573,The Amateur,112
5574,Banana Joe,96
5575,Marianne and Juliane,106
5576,Blow Out,108
5577,The Boogens,95
5578,Buddy Buddy,96
5579,The Burning,91
5580,Butterfly,107
5581,Cannibal Ferox,93
5582,Carbon Copy,92
5583,Charlie Chan and the Curse of the Dragon Queen,97
5584,A Friend Is a Treasure,102
5585,The Chosen,105
5586,Knock on Wood,81
5587,Continental Divide,103
5588,The Creature Wasn't Nice,88
5589,Man of Iron,147
5590,Dead & Buried,94
5591,Deadly Blessing,100
5592,Death Hunt,97
5593,Endless Love,116
5594,Enter the Ninja,100
5595,The Entity,125
5596,Eye of the Needle,112
5597,Eyewitness,103
5598,Faces of Death II,85
5599,Faces of Death,105
5600,Faces of Death III,86
5601,Faces of Death IV,89
5602,Faces of Death VI,70
5603,Faces of Death: Fact or Fiction?,54
5604,The Woman Next Door,106
5605,First Monday in October,98
5606,"Fort Apache, the Bronx",125
5607,Four Friends,115
5608,The Four Seasons,107
5609,Galaxy of Terror,81
5610,Gallipoli,112
5611,The Inquisitor,88
5612,Ghost Story,110
5613,Going Ape!,87
5614,Goodbye Pork Pie,105
5615,Gregory's Girl,91
5616,Who Pulled the Plug?,99
5617,The Hand,104
5618,Happy Birthday to Me,110
5619,Heartbeeps,79
5620,Historien om Kim Skov,58
5621,Inseminoid,93
5622,"Ladies and Gentlemen, the Fabulous Stains",87
5623,Lady Chatterley's Lover,104
5624,The Legend of the Lone Ranger,98
5625,Lili Marleen,120
5626,Lola,113
5627,Looker,94
5628,"The Looney, Looney, Looney Bugs Bunny Movie",79
5629,Madman,88
5630,Teddy Bear,110
5631,Modern Problems,89
5632,Modern Romance,93
5633,Ms .45,81
5634,My Bloody Valentine,90
5635,My Dinner with AndrÃ©,110
5636,Neighbors,94
5637,Night of the Zombies,88
5638,The Night the Lights Went Out in Georgia,120
5639,Only When I Laugh,120
5640,Pennies from Heaven,108
5641,Pieces,85
5642,Piranha Part Two: The Spawning,84
5643,Polyester,86
5644,Private Lessons,87
5645,The Professional,108
5646,Derrida,84
5647,Ghost Ship,91
5648,Jackass: The Movie,87
5649,Paid in Full,93
5650,The Truth About Charlie,104
5651,All or Nothing,128
5652,All The Queen's Men,99
5653,Food of Love,0
5654,Frida,123
5655,Roger Dodger,106
5656,Time Changer,95
5657,Beau Travail,90
5658,The Big Knife,111
5659,Casino Royale,131
5660,The Company of Wolves,95
5661,Escanaba in da Moonlight,91
5662,Exodus,208
5663,How to Murder Your Wife,118
5664,"The Russians Are Coming, The Russians Are Coming",126
5665,The World of Henry Orient,106
5666,I Spy,97
5667,The Santa Clause 2,104
5668,Besotted,0
5669,Blackboards,85
5670,Love in the Time of Money,90
5671,The Weight of Water,113
5672,Femme Fatale,114
5673,8 Mile,110
5674,Etoiles: Dancers of the Paris Opera Ballet,100
5675,Far from Heaven,107
5676,God Is Great and I'm Not,100
5677,The Rising Place,93
5678,Half Past Dead,98
5679,Harry Potter and the Chamber of Secrets,161
5680,Ararat,115
5681,The Crime of Padre Amaro,118
5682,Interview with the Assassin,88
5683,Standing in the Shadows of Motown,116
5684,The Way Home,80
5685,Mutant Action,94
5686,Eyes of an Angel,95
5687,Liberty Stands Still,96
5688,The Life and Death of Colonel Blimp,163
5689,Rio Grande,105
5690,The Young Americans,103
5691,Blackrock,90
5692,Men with Brooms,102
5693,Mysterious Island,101
5694,Soul Assassin,96
5695,Left Behind II: Tribulation Force,94
5696,Dog Soldiers,105
5697,Fingers,90
5698,"Good Evening, Mr. Wallenberg",118
5699,Houseboat,110
5700,Legion of the Dead,89
5701,Madame Bovary,136
5702,My Father's Glory,105
5703,My Mother's Castle,99
5704,Return to the Blue Lagoon,98
5705,Too Beautiful for You,91
5706,Toy Soldiers,112
5707,The Prowler,89
5708,The Pursuit of D.B. Cooper,100
5709,Raggedy Man,94
5710,Ragtime,155
5711,Rich and Famous,115
5712,Ricomincio da tre,110
5713,Roadgames,101
5714,Rollover,116
5715,Saturday the 14th,75
5716,Scanners,103
5717,Sharky's Machine,122
5718,Shock Treatment,94
5719,Do You Remember Dolly Bell?,107
5720,So Fine,90
5721,Cabbage Soup,98
5722,Southern Comfort,105
5723,Sphinx,118
5724,Tales of Ordinary Madness,101
5725,Student Bodies,86
5726,Take This Job and Shove It,100
5727,"Tarzan, the Ape Man",107
5728,Tattoo,103
5729,They All Laughed,115
5730,Thief,122
5731,This Is Elvis,144
5732,True Confessions,108
5733,Revolution #9,90
5734,Better Housekeeping,90
5735,Die Another Day,133
5736,The Emperor's Club,108
5737,Friday After Next,85
5738,Personal Velocity,86
5739,The Quiet American,101
5740,Smokers Only,91
5741,Talk to Her,112
5742,Eight Crazy Nights,76
5743,Extreme Ops,93
5744,Solaris,99
5745,Treasure Planet,95
5746,They,89
5747,Chopper Chicks in Zombietown,86
5748,What to Do in Case of Fire?,101
5749,I Love You Too,99
5750,Another You,94
5751,Brother,96
5752,A Cruel Romance,142
5753,Elling,89
5754,I Spit on Your Grave,101
5755,The Island at the Top of the World,93
5756,The Last Seduction,110
5757,The Last Seduction II,96
5758,Making Contact,94
5759,New Waterford Girl,97
5760,The Noah's Ark Principle,100
5761,The Sword and the Sorcerer,100
5762,Zulu,138
5763,Analyze That,96
5764,Empire,90
5765,Adaptation.,114
5766,Equilibrium,107
5767,My Kingdom,95
5768,Soap Girl,0
5769,It All Starts Today,117
5770,Medea,118
5771,Scarlet Diva,91
5772,Visitor Q,84
5773,Bolero: Dance of Life,184
5774,Urgh! A Music War,122
5775,Vabank,104
5776,Varning fÃ¶r JÃ¶nssonligan,89
5777,"Vernon, Florida",55
5778,Escape to Victory,116
5779,Whose Life Is It Anyway?,119
5780,Zoot Suit,103
5781,Alone in the Dark,93
5782,Android,80
5783,Ace of Aces,100
5784,Attack Force Z,93
5785,Attila flagello di Dio,97
5786,Author! Author!,110
5787,Barbarosa,90
5788,The Beast Within,98
5789,Best Friends,116
5790,The Best Little Whorehouse in Texas,114
5791,The Border,108
5792,The Party 2,109
5793,Brimstone & Treacle,87
5794,Britannia Hospital,116
5795,Burden of Dreams,95
5796,Cannery Row,120
5797,The Challenge,113
5798,Class of 1984,98
5799,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",109
5800,Danton,136
5801,Deathtrap,116
5802,The Man Who Saves The World,91
5803,Eating Raoul,87
5804,Drumline,118
5805,The Hot Chick,104
5806,Maid in Manhattan,105
5807,Star Trek: Nemesis,117
5808,About Schmidt,125
5809,El Bola,83
5810,Evelyn,92
5811,The Guys,84
5812,Intacto,108
5813,The Jimmy Show,96
5814,Morvern Callar,97
5815,The Lord of the Rings: The Two Towers,179
5816,Devils on the Doorstep,139
5817,25th Hour,135
5818,Antwone Fisher,120
5819,Gangs of New York,167
5820,Two Weeks Notice,101
5821,The Wild Thornberrys Movie,85
5822,Narc,105
5823,Bad Influence,99
5824,Blue Steel,102
5825,Body of Evidence,101
5826,The Children's Hour,107
5827,Company Business,98
5828,The Duellists,100
5829,A Kiss Before Dying,94
5830,Legend of the Lost,109
5831,Miami Blues,97
5832,My Girl 2,99
5833,My Girl,102
5834,My Neighbor Totoro,86
5835,The Road to Hong Kong,91
5836,Running Time,70
5837,The Thief of Bagdad,106
5838,War and Peace,208
5839,Where Sleeping Dogs Lie,95
5840,Whereâ€™s Poppa?,82
5841,The Whistle Blower,100
5842,Attack of the Crab Monsters,62
5843,Black Christmas,98
5844,The Day of the Triffids,94
5845,Esther Kahn,163
5846,Invaders from Mars,78
5847,The Story of O,97
5848,Asoka,155
5849,Fat City,100
5850,"Love, Honour and Obey",103
5851,Quicksilver,105
5852,Catch Me If You Can,141
5853,Pinocchio,108
5854,Chicago,113
5855,The Hours,114
5856,Max,106
5857,Nicholas Nickleby,132
5858,The Pianist,150
5859,Sonny,110
5860,Champagne For Caesar,99
5861,Doppelganger,104
5862,Heavy Metal 2000,88
5863,House on the Edge of the Park,91
5864,The King of Comedy,109
5865,Love Liza,90
5866,Confessions of a Dangerous Mind,113
5867,Abraham's Valley,203
5868,Blue Collar Comedy Tour: The Movie,105
5869,Just Married,95
5870,P.S. Your Cat Is Dead!,92
5871,The Son,103
5872,The City of Lost Souls,102
5873,Double Whammy,93
5874,WiseGirls,96
5875,A Guy Thing,101
5876,Kangaroo Jack,89
5877,National Security,88
5878,Big Shot's Funeral,100
5879,City of God,130
5880,Divine Intervention,87
5881,Kira's Reason: A Love Story,93
5882,Above Suspicion,95
5883,Alice Adams,99
5884,The American Friend,127
5885,American Me,125
5886,Band of Outsiders,97
5887,Breaking Up,90
5888,CB4,89
5889,The Deathmaker,110
5890,Dogfight,94
5891,"Easy Come, Easy Go",95
5892,Fun in Acapulco,97
5893,Girls! Girls! Girls!,106
5894,Imitation of Life,125
5895,A Little Romance,108
5896,Mystery Date,97
5897,"Paradise, Hawaiian Style",91
5898,PÃ©pÃ© le Moko,94
5899,Secret Admirer,90
5900,Summer Lovers,98
5901,Tune in Tomorrow...,107
5902,The Woman in Red,87
5903,Darkness Falls,86
5904,Amen.,132
5905,Blind Spot: Hitler's Secretary,90
5906,In the Mirror of Maya Deren,103
5907,Blind Date,95
5908,Bullet,100
5909,Claudine,92
5910,Dead Reckoning,100
5911,The Devil at 4 O'Clock,126
5912,Ethan Frome,99
5913,Gus,96
5914,The Harder They Come,103
5915,The Horse in the Gray Flannel Suit,113
5916,Krush Groove,97
5917,The Moon-Spinners,118
5918,Sugar Hill,123
5919,Chaos,109
5920,Biker Boyz,110
5921,Final Destination 2,90
5922,The Recruit,115
5923,The Guru,91
5924,Kedma,100
5925,Lost in La Mancha,93
5926,May,93
5927,The Harder They Fall,109
5928,I'm All Right Jack,105
5929,Murder by Decree,124
5930,Ordinary Decent Criminal,93
5931,Pursued,101
5932,The Smallest Show on Earth,80
5933,Tokyo Decadence,135
5934,Two Way Stretch,84
5935,The Unfaithful Wife,98
5936,Victim,90
5937,Endangered Species,97
5938,The Simple-Minded Murderer,108
5939,Enigma,122
5940,Evil Under the Sun,117
5941,Firefox,136
5942,Five Days One Summer,96
5943,Forced Vengeance,90
5944,The Gendarme and the Gendarmettes,100
5945,The Grey Fox,110
5946,Hammett,97
5947,Honkytonk Man,122
5948,Human Highway,88
5949,"I, the Jury",111
5950,If You Could See What I Hear,103
5951,Jekyll and Hyde ... Together Again,87
5952,JÃ¶nssonligan & DynamitHarry,106
5953,Kiss Me Goodbye,101
5954,Labyrinth of Passion,100
5955,The Last American Virgin,92
5956,The Last Unicorn,92
5957,Liquid Sky,112
5958,Dragon Lord,86
5959,Making Love,113
5960,Manhattan Baby,89
5961,The Marathon Family,92
5962,Megaforce,99
5963,A Midsummer Night's Sex Comedy,88
5964,Missing,122
5965,The Missionary,90
5966,Monsignor,121
5967,Monty Python Live at the Hollywood Bowl,77
5968,Moonlighting,97
5969,Mother Lode,101
5970,The Night of the Shooting Stars,105
5971,The Night of Varennes,151
5972,One from the Heart,107
5973,Pandemonium,82
5974,Paradise,100
5975,Partners,93
5976,Godard's Passion,87
5977,Permanent Vacation,75
5978,Personal Best,124
5979,The Pirate Movie,98
5980,Privates on Parade,97
5981,Blind Chance,123
5982,Santa Claus Is a Stinker,88
5983,Q,93
5984,Querelle,108
5985,Richard Pryor: Live on the Sunset Strip,82
5986,Sunless,100
5987,Savannah Smiles,105
5988,The Secret Policeman's Other Ball,90
5989,Veronika Voss,104
5990,Shoot the Moon,124
5991,Six Pack,108
5992,Six Weeks,107
5993,The Soldier,96
5994,Some Kind of Hero,97
5995,The New York Ripper,93
5996,The State of Things,125
5997,Starstruck,105
5998,Still of the Night,91
5999,El Sur,95
6000,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,102
6001,Tag: The Assassination Game,90
6002,Tempest,140
6003,Tenebre,110
6004,They Call Me Bruce?,85
6005,Time Walker,83
6006,Trail of the Pink Panther,96
6007,La traviata,109
6008,Venom,93
6009,To Begin Again,87
6010,Die weisse Rose,123
6011,White Dog,90
6012,Who Dares Wins,125
6013,Wrong Is Right,117
6014,The Road,124
6015,"Yor, the Hunter from the Future",98
6016,Zapped!,98
6017,Deliver Us from Eva,105
6018,How to Lose a Guy in 10 Days,116
6019,Shanghai Knights,115
6020,Daredevil,103
6021,The Jungle Book 2,72
6022,All the Real Girls,108
6023,Amandla! A Revolution in Four-Part Harmony,103
6024,Painted Fire,120
6025,Gerry,103
6026,He Loves Me... He Loves Me Not,92
6027,Lockdown,105
6028,Ordinary Sinner,91
6029,Dennis the Menace,94
6030,Stand-In,91
6031,10 to Midnight,101
6032,The Black Stallion Returns,103
6033,The Black Stallion,118
6034,Cesar and Rosalie,110
6035,A Countess from Hong Kong,113
6036,Into the West,97
6037,Kinjite: Forbidden Subjects,97
6038,Messenger of Death,91
6039,Mr. Majestyk,103
6040,Murphy's Law,100
6041,A Patch of Blue,105
6042,A Prayer for the Dying,107
6043,Q & A,132
6044,The Red Badge of Courage,69
6045,The Thrill of It All,108
6046,Pillow Talk,102
6047,The Man Who Fell to Earth,138
6048,Dark Blue,118
6049,Gods and Generals,214
6050,The Life of David Gale,130
6051,Old School,91
6052,Dischord,102
6053,The Lawless Heart,100
6054,The Navigators,96
6055,Open Hearts,113
6056,Poolhall Junkies,99
6057,Till Human Voices Wake Us,101
6058,Stone Reader,127
6059,Cradle 2 the Grave,101
6060,Spider,98
6061,American Heart,110
6062,Edie & Pen,96
6063,Insignificance,110
6064,Lady Jane,142
6065,Late Marriage,102
6066,Life Stinks,92
6067,The Meteor Man,100
6068,Mr. North,93
6069,Seize the Day,93
6070,The Slaughter Rule,112
6071,Teenagers from Outer Space,86
6072,Trouble Bound,90
6073,Volcano High,120
6074,Ten,94
6075,Bringing Down the House,105
6076,Tears of the Sun,121
6077,Irreversible,97
6078,Laurel Canyon,103
6079,Nowhere in Africa,140
6080,The Safety of Objects,121
6081,Bend It Like Beckham,112
6082,The Hunted,94
6083,Willard,100
6084,Gaudi Afternoon,97
6085,Prozac Nation,95
6086,Spun,101
6087,Under the Skin of the City,92
6088,King of Kings,168
6089,The Lost Honor of Katharina Blum,106
6090,Loving You,101
6091,The Talk of the Town,118
6092,Two-Lane Blacktop,102
6093,Bang the Drum Slowly,96
6094,The Benny Goodman Story,102
6095,Born Free,95
6096,Born Yesterday,100
6097,Equus,137
6098,Europa Europa,108
6099,Fear Strikes Out,100
6100,The Glenn Miller Story,115
6101,Green Card,108
6102,Journey to the Center of the Earth,132
6103,One Good Cop,105
6104,Pauline at the Beach,94
6105,Ringu,96
6106,Ringu 2,92
6107,Salaam Bombay!,113
6108,Sweet Charity,149
6109,Talent for the Game,91
6110,Women in Love,131
6111,JapÃ³n,130
6112,Boat Trip,94
6113,Dreamcatcher,136
6114,Piglet's Big Movie,75
6115,View from the Top,87
6116,Down & Out With The Dolls,88
6117,The Awful Truth,91
6118,The Bible: In the Beginning...,174
6119,The House with Laughing Windows,110
6120,I Am Curious (Yellow),121
6121,Les Dames du Bois de Boulogne,86
6122,My Friend Flicka,89
6123,The Robe,135
6124,Wind,126
6125,Unknown Pleasures,113
6126,Basic,98
6127,The Core,136
6128,Head of State,95
6129,What a Girl Wants,105
6130,Assassination Tango,114
6131,Raising Victor Vargas,88
6132,Stevie,140
